,gender_F,gender_M,gender_O,age,income,user_id,became_member_year,total_amt
3913,0,1,0,32,73000.0,3914,2017,8.56
3914,0,1,0,68,33000.0,3915,2017,0.56
3915,0,0,1,52,60000.0,3916,2017,11.5
3916,1,0,0,62,57000.0,3917,2016,18.63
3917,0,1,0,38,38000.0,3918,2015,8.57
3918,1,0,0,74,86000.0,3919,2016,24.68
3919,0,1,0,25,60000.0,3920,2015,7.0
3920,0,1,0,22,49000.0,3921,2017,10.24
3921,0,1,0,24,35000.0,3922,2018,4.8100000000000005
3922,0,1,0,52,97000.0,3923,2017,18.63
3923,0,0,1,38,65404.9915682968,3924,2017,1.4
3924,1,0,0,54,36000.0,3925,2018,12.4
3925,0,1,0,62,54000.0,3926,2015,3.07
3926,0,1,0,65,55000.0,3927,2018,2.16
3927,0,1,0,48,37000.0,3928,2017,1.51
3928,1,0,0,64,93000.0,3929,2017,14.73
3929,0,1,0,33,73000.0,3930,2018,1.02
3930,0,1,0,25,48000.0,3931,2016,16.6
3931,1,0,0,56,118000.0,3932,2016,38.85
3932,0,0,1,107,65404.9915682968,3933,2017,2.79
3933,0,1,0,66,65000.0,3934,2018,4.52
3934,0,1,0,31,44000.0,3935,2015,19.36
3935,1,0,0,53,108000.0,3936,2018,25.53
3936,0,1,0,47,85000.0,3937,2015,10.4
3937,0,1,0,67,74000.0,3938,2013,24.58
3938,0,1,0,75,112000.0,3939,2017,18.39
3939,1,0,0,50,91000.0,3940,2018,23.02
3940,1,0,0,73,65404.9915682968,3941,2018,0.0
3941,0,0,1,61,65404.9915682968,3942,2017,0.05
3942,0,1,0,89,84000.0,3943,2015,19.36
3943,0,1,0,57,104000.0,3944,2016,29.96
3944,0,1,0,44,96000.0,3945,2016,23.45
3945,0,1,0,38,51000.0,3946,2016,17.16
3946,1,0,0,85,74000.0,3947,2017,22.57
3947,0,1,0,49,65404.9915682968,3948,2018,2.83
3948,0,1,0,66,103000.0,3949,2016,37.35
3949,0,1,0,34,64000.0,3950,2016,23.66
3950,0,1,0,64,55000.0,3951,2016,14.06
3951,0,1,0,43,99000.0,3952,2018,16.65
3952,0,1,0,59,54000.0,3953,2016,11.97
3953,1,0,0,62,33000.0,3954,2016,11.75
3954,1,0,0,58,64000.0,3955,2016,13.72
3955,0,1,0,22,33000.0,3956,2016,6.71
3956,1,0,0,63,34000.0,3957,2017,5.38
3957,0,1,0,48,37000.0,3958,2018,2.86
3958,0,1,0,61,59000.0,3959,2018,3.79
3959,0,1,0,75,36000.0,3960,2017,21.71
3960,0,1,0,47,43000.0,3961,2017,7.15
3961,0,1,0,41,88000.0,3962,2017,15.01
3962,1,0,0,62,95000.0,3963,2016,16.03
3963,0,1,0,42,61000.0,3964,2018,10.49
3964,1,0,0,72,91000.0,3965,2017,21.64
3965,0,1,0,52,68000.0,3966,2017,9.7
3966,0,1,0,69,54000.0,3967,2017,3.48
3967,0,0,1,43,65404.9915682968,3968,2015,7.62
3968,0,1,0,48,87000.0,3969,2015,29.07
3969,0,1,0,66,72000.0,3970,2017,14.9
3970,0,1,0,62,54000.0,3971,2015,18.78
3971,0,1,0,30,55000.0,3972,2018,0.09
3972,1,0,0,47,93000.0,3973,2018,35.43
3973,0,1,0,64,88000.0,3974,2018,11.63
3974,0,1,0,84,98000.0,3975,2014,19.92
3975,0,1,0,39,71000.0,3976,2017,31.24
3976,0,1,0,58,36000.0,3977,2018,1.92
3977,0,0,1,82,65404.9915682968,3978,2017,0.0
3978,0,1,0,39,65404.9915682968,3979,2016,7.06
3979,1,0,0,38,38000.0,3980,2017,11.79
3980,0,1,0,23,74000.0,3981,2017,5.06
3981,1,0,0,41,64000.0,3982,2017,13.24
3982,0,1,0,65,53000.0,3983,2014,0.0
3983,1,0,0,74,45000.0,3984,2016,10.69
3984,0,1,0,69,72000.0,3985,2017,31.25
3985,1,0,0,55,65404.9915682968,3986,2016,0.68
3986,1,0,0,56,54000.0,3987,2017,13.17
3987,0,1,0,85,65404.9915682968,3988,2016,1.37
3988,1,0,0,42,60000.0,3989,2017,10.13
3989,1,0,0,72,65404.9915682968,3990,2018,6.29
3990,1,0,0,52,79000.0,3991,2017,29.84
3991,1,0,0,67,63000.0,3992,2016,9.71
3992,1,0,0,64,84000.0,3993,2015,17.1
3993,1,0,0,67,102000.0,3994,2017,26.89
3994,0,1,0,55,52000.0,3995,2017,16.24
3995,0,1,0,54,59000.0,3996,2018,5.0
3996,0,1,0,46,39000.0,3997,2015,2.56
3997,1,0,0,83,43000.0,3998,2017,19.77
3998,1,0,0,28,59000.0,3999,2017,28.39
3999,0,1,0,51,81000.0,4000,2017,20.65
4000,1,0,0,43,87000.0,4001,2017,30.11
4001,0,0,1,19,65404.9915682968,4002,2018,1.8900000000000001
4002,0,1,0,32,71000.0,4003,2017,5.51
4003,0,1,0,51,65404.9915682968,4004,2016,1.04
4004,1,0,0,59,70000.0,4005,2017,8.64
4005,0,0,1,45,65404.9915682968,4006,2017,0.0
4006,0,1,0,50,65404.9915682968,4007,2017,1.0
4007,0,0,1,54,65404.9915682968,4008,2015,1.03
4008,0,1,0,46,63000.0,4009,2018,23.28
4009,0,0,1,46,65404.9915682968,4010,2016,2.77
4010,0,1,0,40,59000.0,4011,2018,12.19
4011,0,1,0,63,54000.0,4012,2018,10.51
4012,0,1,0,59,38000.0,4013,2016,5.72
4013,1,0,0,39,32000.0,4014,2016,9.53
4014,0,1,0,57,76000.0,4015,2016,20.02
4015,0,1,0,48,59000.0,4016,2017,29.53
4016,0,1,0,18,67000.0,4017,2017,0.63
4017,1,0,0,58,93000.0,4018,2014,25.46
4018,0,1,0,47,51000.0,4019,2017,0.65
4019,1,0,0,59,101000.0,4020,2018,24.94
4020,0,1,0,67,77000.0,4021,2016,9.22
4021,1,0,0,28,62000.0,4022,2017,13.71
4022,0,1,0,52,92000.0,4023,2014,18.99
4023,0,1,0,43,57000.0,4024,2017,5.37
4024,0,0,1,53,97000.0,4025,2016,23.9
4025,0,1,0,73,52000.0,4026,2017,3.41
4026,1,0,0,37,57000.0,4027,2016,12.72
4027,0,1,0,37,47000.0,4028,2018,6.47
4028,0,1,0,50,55000.0,4029,2017,9.27
4029,0,1,0,48,71000.0,4030,2017,2.32
4030,0,1,0,33,44000.0,4031,2018,4.42
4031,0,1,0,56,65404.9915682968,4032,2017,0.2
4032,0,1,0,81,73000.0,4033,2015,14.86
4033,1,0,0,53,114000.0,4034,2017,34.54
4034,0,1,0,52,35000.0,4035,2013,0.86
4035,1,0,0,36,58000.0,4036,2016,13.49
4036,1,0,0,59,75000.0,4037,2016,36.98
4037,0,1,0,62,72000.0,4038,2017,0.0
4038,0,0,1,87,65404.9915682968,4039,2017,2.04
4039,0,1,0,71,69000.0,4040,2015,15.33
4040,0,1,0,78,65404.9915682968,4041,2017,2.07
4041,0,1,0,51,106000.0,4042,2017,0.0
4042,1,0,0,73,80000.0,4043,2017,21.97
4043,1,0,0,65,80000.0,4044,2018,14.41
4044,1,0,0,63,108000.0,4045,2017,33.43
4045,0,1,0,42,57000.0,4046,2014,4.78
4046,1,0,0,81,77000.0,4047,2016,21.12
4047,1,0,0,73,100000.0,4048,2017,17.94
4048,0,1,0,53,81000.0,4049,2017,18.24
4049,0,1,0,31,35000.0,4050,2016,10.59
4050,0,1,0,35,70000.0,4051,2018,2.63
4051,0,1,0,84,63000.0,4052,2014,3.79
4052,0,1,0,40,56000.0,4053,2017,16.39
4053,1,0,0,62,72000.0,4054,2017,19.44
4054,0,1,0,21,70000.0,4055,2018,3.92
4055,1,0,0,74,104000.0,4056,2018,38.62
4056,1,0,0,64,102000.0,4057,2015,29.6
4057,0,1,0,56,47000.0,4058,2018,1.21
4058,1,0,0,67,86000.0,4059,2017,35.03
4059,0,1,0,50,37000.0,4060,2015,12.68
4060,1,0,0,85,96000.0,4061,2017,20.68
4061,0,1,0,68,52000.0,4062,2017,16.9
4062,1,0,0,24,56000.0,4063,2018,21.94
4063,1,0,0,40,61000.0,4064,2016,13.16
4064,1,0,0,26,72000.0,4065,2016,14.27
4065,1,0,0,45,61000.0,4066,2018,4.08
4066,0,1,0,59,105000.0,4067,2017,31.96
4067,1,0,0,74,91000.0,4068,2016,22.09
4068,0,1,0,51,61000.0,4069,2015,4.19
4069,0,1,0,39,45000.0,4070,2018,15.43
4070,1,0,0,73,65404.9915682968,4071,2018,1.46
4071,1,0,0,65,87000.0,4072,2015,19.95
4072,0,1,0,76,109000.0,4073,2017,24.44
4073,1,0,0,42,39000.0,4074,2018,2.65
4074,1,0,0,60,92000.0,4075,2018,31.94
4075,0,1,0,71,64000.0,4076,2018,14.36
4076,1,0,0,83,94000.0,4077,2017,34.63
4077,0,1,0,57,65000.0,4078,2013,8.39
4078,1,0,0,47,33000.0,4079,2017,3.47
4079,1,0,0,55,103000.0,4080,2017,29.44
4080,0,1,0,20,44000.0,4081,2018,0.0
4081,1,0,0,23,61000.0,4082,2016,11.5
4082,0,1,0,78,103000.0,4083,2018,22.55
4083,0,1,0,24,54000.0,4084,2018,2.42
4084,1,0,0,71,52000.0,4085,2018,10.93
4085,0,1,0,80,71000.0,4086,2017,2.96
4086,0,1,0,49,89000.0,4087,2016,20.99
4087,0,1,0,48,37000.0,4088,2018,1.73
4088,1,0,0,81,65404.9915682968,4089,2018,0.09
4089,1,0,0,88,71000.0,4090,2015,25.37
4090,0,1,0,54,61000.0,4091,2017,24.97
4091,0,1,0,46,67000.0,4092,2017,15.08
4092,1,0,0,53,98000.0,4093,2018,0.0
4093,0,1,0,61,35000.0,4094,2018,0.98
4094,0,1,0,50,66000.0,4095,2013,15.27
4095,1,0,0,26,54000.0,4096,2018,5.98
4096,1,0,0,61,84000.0,4097,2017,27.65
4097,0,1,0,80,50000.0,4098,2017,11.84
4098,1,0,0,22,52000.0,4099,2016,1.12
4099,1,0,0,62,107000.0,4100,2016,39.16
4100,1,0,0,101,99000.0,4101,2015,19.88
4101,0,1,0,83,40000.0,4102,2018,6.3
4102,0,1,0,37,52000.0,4103,2016,13.86
4103,0,0,1,42,65404.9915682968,4104,2018,3.03
4104,0,0,1,20,61000.0,4105,2015,15.56
4105,0,1,0,37,54000.0,4106,2018,8.9
4106,1,0,0,60,58000.0,4107,2017,15.28
4107,0,1,0,20,49000.0,4108,2018,6.44
4108,0,1,0,85,70000.0,4109,2017,2.38
4109,0,1,0,44,77000.0,4110,2017,22.83
4110,0,1,0,81,60000.0,4111,2018,20.27
4111,0,0,1,55,65404.9915682968,4112,2018,1.16
4112,0,1,0,55,108000.0,4113,2017,17.02
4113,0,1,0,73,63000.0,4114,2016,18.95
4114,0,0,1,75,65404.9915682968,4115,2018,1.0
4115,0,1,0,64,41000.0,4116,2017,5.53
4116,0,1,0,74,45000.0,4117,2015,2.16
4117,1,0,0,58,41000.0,4118,2017,6.78
4118,0,1,0,64,74000.0,4119,2018,8.88
4119,1,0,0,44,72000.0,4120,2017,21.03
4120,0,1,0,64,42000.0,4121,2018,3.99
4121,0,1,0,86,65404.9915682968,4122,2016,3.03
4122,0,1,0,68,57000.0,4123,2018,16.84
4123,1,0,0,90,57000.0,4124,2018,12.27
4124,0,1,0,38,86000.0,4125,2017,16.04
4125,0,1,0,82,76000.0,4126,2015,15.66
4126,1,0,0,91,74000.0,4127,2018,10.11
4127,1,0,0,78,36000.0,4128,2013,3.59
4128,0,1,0,46,47000.0,4129,2017,7.39
4129,0,1,0,88,111000.0,4130,2016,27.41
4130,0,1,0,72,74000.0,4131,2017,1.9
4131,1,0,0,39,55000.0,4132,2014,2.67
4132,0,1,0,60,73000.0,4133,2015,14.31
4133,0,0,1,62,65404.9915682968,4134,2015,0.05
4134,0,1,0,64,117000.0,4135,2017,24.68
4135,0,1,0,48,40000.0,4136,2018,1.23
4136,1,0,0,49,45000.0,4137,2018,2.44
4137,1,0,0,43,33000.0,4138,2017,5.3
4138,0,1,0,30,65000.0,4139,2017,20.69
4139,0,1,0,40,70000.0,4140,2016,22.63
4140,0,1,0,18,40000.0,4141,2014,11.89
4141,1,0,0,61,40000.0,4142,2018,1.67
4142,0,1,0,49,72000.0,4143,2018,10.83
4143,0,1,0,69,110000.0,4144,2018,18.66
4144,0,0,1,21,65404.9915682968,4145,2018,4.41
4145,0,1,0,68,77000.0,4146,2016,14.74
4146,1,0,0,34,65404.9915682968,4147,2018,5.22
4147,0,1,0,77,44000.0,4148,2017,14.45
4148,0,1,0,63,92000.0,4149,2015,21.96
4149,0,1,0,61,56000.0,4150,2017,0.53
4150,0,1,0,55,56000.0,4151,2018,6.67
4151,1,0,0,74,64000.0,4152,2017,12.16
4152,0,1,0,66,52000.0,4153,2014,15.57
4153,1,0,0,58,76000.0,4154,2018,15.4
4154,1,0,0,49,66000.0,4155,2017,22.15
4155,0,1,0,37,60000.0,4156,2016,13.03
4156,1,0,0,72,57000.0,4157,2013,1.34
4157,1,0,0,68,65404.9915682968,4158,2015,2.08
4158,1,0,0,56,88000.0,4159,2017,17.29
4159,0,1,0,22,64000.0,4160,2018,0.46
4160,0,1,0,59,51000.0,4161,2018,1.1
4161,0,1,0,42,97000.0,4162,2016,27.96
4162,1,0,0,38,43000.0,4163,2015,12.89
4163,0,1,0,52,61000.0,4164,2015,22.56
4164,0,1,0,46,65404.9915682968,4165,2015,2.69
4165,0,1,0,37,64000.0,4166,2018,1.45
4166,0,1,0,44,83000.0,4167,2016,17.99
4167,1,0,0,59,60000.0,4168,2017,15.42
4168,0,0,1,55,90000.0,4169,2017,17.33
4169,0,1,0,57,118000.0,4170,2017,18.61
4170,0,1,0,54,71000.0,4171,2017,12.92
4171,1,0,0,51,48000.0,4172,2018,9.65
4172,1,0,0,58,42000.0,4173,2015,4.35
4173,0,1,0,63,68000.0,4174,2018,15.46
4174,0,1,0,34,66000.0,4175,2017,1.71
4175,1,0,0,63,65000.0,4176,2014,0.31
4176,1,0,0,51,74000.0,4177,2016,33.38
4177,0,1,0,33,31000.0,4178,2017,7.57
4178,0,1,0,37,38000.0,4179,2014,1.11
4179,1,0,0,54,41000.0,4180,2016,10.96
4180,1,0,0,90,33000.0,4181,2016,11.19
4181,0,1,0,58,61000.0,4182,2018,4.42
4182,1,0,0,89,67000.0,4183,2017,10.48
4183,1,0,0,51,72000.0,4184,2016,25.83
4184,0,0,1,53,97000.0,4185,2018,0.0
4185,0,1,0,48,57000.0,4186,2017,2.42
4186,0,1,0,51,65404.9915682968,4187,2017,0.27
4187,0,1,0,27,73000.0,4188,2017,14.92
4188,1,0,0,38,54000.0,4189,2018,12.84
4189,1,0,0,64,98000.0,4190,2018,31.59
4190,1,0,0,60,113000.0,4191,2015,0.0
4191,1,0,0,51,54000.0,4192,2013,12.63
4192,1,0,0,74,58000.0,4193,2018,14.66
4193,0,1,0,62,57000.0,4194,2018,13.07
4194,1,0,0,46,63000.0,4195,2016,17.59
4195,1,0,0,32,53000.0,4196,2016,5.76
4196,0,0,1,77,51000.0,4197,2017,8.19
4197,0,1,0,62,69000.0,4198,2017,15.4
4198,0,1,0,30,39000.0,4199,2016,1.38
4199,0,1,0,73,58000.0,4200,2018,17.96
4200,0,1,0,61,53000.0,4201,2018,10.67
4201,0,0,1,40,57000.0,4202,2018,8.96
4202,0,1,0,55,39000.0,4203,2014,7.17
4203,1,0,0,52,113000.0,4204,2016,15.6
4204,0,1,0,53,45000.0,4205,2016,2.3
4205,1,0,0,57,102000.0,4206,2017,28.8
4206,1,0,0,69,115000.0,4207,2018,0.0
4207,1,0,0,18,73000.0,4208,2017,19.82
4208,0,1,0,24,71000.0,4209,2018,11.69
4209,0,1,0,19,59000.0,4210,2017,13.21
4210,1,0,0,66,113000.0,4211,2016,25.81
4211,0,0,1,42,65404.9915682968,4212,2016,0.91
4212,1,0,0,43,69000.0,4213,2017,19.6
4213,1,0,0,60,116000.0,4214,2017,28.71
4214,1,0,0,50,78000.0,4215,2018,21.06
4215,0,1,0,18,61000.0,4216,2017,9.03
4216,0,1,0,89,84000.0,4217,2016,15.23
4217,1,0,0,47,30000.0,4218,2015,4.2
4218,1,0,0,21,49000.0,4219,2017,8.32
4219,1,0,0,56,98000.0,4220,2018,16.81
4220,0,1,0,53,56000.0,4221,2018,20.52
4221,1,0,0,86,95000.0,4222,2017,21.55
4222,0,1,0,62,52000.0,4223,2016,24.08
4223,1,0,0,56,55000.0,4224,2018,10.25
4224,1,0,0,60,82000.0,4225,2016,21.15
4225,0,1,0,18,56000.0,4226,2013,4.0
4226,0,1,0,59,87000.0,4227,2018,22.79
4227,0,1,0,56,61000.0,4228,2017,17.91
4228,1,0,0,62,65404.9915682968,4229,2018,0.56
4229,1,0,0,41,64000.0,4230,2016,25.22
4230,0,0,1,43,65404.9915682968,4231,2015,4.45
4231,1,0,0,41,55000.0,4232,2015,1.82
4232,1,0,0,51,30000.0,4233,2018,1.09
4233,1,0,0,25,45000.0,4234,2017,16.04
4234,0,1,0,51,62000.0,4235,2017,18.28
4235,1,0,0,63,65404.9915682968,4236,2017,3.39
4236,0,1,0,45,99000.0,4237,2017,25.39
4237,0,1,0,73,52000.0,4238,2018,2.14
4238,0,1,0,65,58000.0,4239,2018,1.16
4239,0,1,0,63,89000.0,4240,2015,34.23
4240,0,1,0,93,35000.0,4241,2017,15.96
4241,0,1,0,55,30000.0,4242,2018,3.76
4242,0,1,0,91,51000.0,4243,2017,1.9
4243,0,1,0,47,71000.0,4244,2017,1.57
4244,0,1,0,26,67000.0,4245,2018,7.98
4245,0,1,0,71,51000.0,4246,2018,11.21
4246,1,0,0,38,64000.0,4247,2016,7.18
4247,0,1,0,22,43000.0,4248,2018,5.43
4248,1,0,0,70,118000.0,4249,2017,33.5
4249,1,0,0,68,106000.0,4250,2017,22.52
4250,0,1,0,31,65000.0,4251,2016,1.6400000000000001
4251,1,0,0,54,116000.0,4252,2016,44.16
4252,1,0,0,41,33000.0,4253,2015,3.13
4253,0,1,0,24,40000.0,4254,2016,6.25
4254,1,0,0,71,82000.0,4255,2016,28.13
4255,0,1,0,48,70000.0,4256,2017,3.1
4256,1,0,0,83,97000.0,4257,2016,32.62
4257,0,1,0,73,59000.0,4258,2014,13.86
4258,1,0,0,29,68000.0,4259,2017,8.66
4259,1,0,0,88,92000.0,4260,2017,24.46
4260,1,0,0,27,58000.0,4261,2018,4.64
4261,0,1,0,40,89000.0,4262,2017,18.84
4262,1,0,0,46,51000.0,4263,2018,11.6
4263,0,1,0,64,68000.0,4264,2017,15.17
4264,0,1,0,34,37000.0,4265,2017,6.93
4265,0,1,0,49,73000.0,4266,2017,0.51
4266,0,1,0,69,106000.0,4267,2017,39.83
4267,0,1,0,85,33000.0,4268,2017,4.76
4268,0,1,0,57,98000.0,4269,2017,25.28
4269,0,1,0,34,31000.0,4270,2014,4.28
4270,1,0,0,47,65404.9915682968,4271,2017,1.6400000000000001
4271,1,0,0,52,34000.0,4272,2018,0.79
4272,1,0,0,64,86000.0,4273,2015,27.23
4273,0,1,0,43,41000.0,4274,2016,4.1
4274,0,1,0,68,59000.0,4275,2018,7.83
4275,1,0,0,64,94000.0,4276,2017,28.35
4276,1,0,0,94,65404.9915682968,4277,2017,0.99
4277,0,1,0,100,98000.0,4278,2015,50.13
4278,1,0,0,42,65000.0,4279,2018,23.37
4279,0,1,0,51,66000.0,4280,2015,6.77
4280,1,0,0,19,61000.0,4281,2017,2.32
4281,0,1,0,34,31000.0,4282,2018,7.86
4282,0,0,1,30,31000.0,4283,2017,7.28
4283,0,1,0,50,65404.9915682968,4284,2017,5.31
4284,0,1,0,62,72000.0,4285,2017,3.46
4285,1,0,0,58,100000.0,4286,2018,26.16
4286,0,1,0,24,35000.0,4287,2017,0.93
4287,1,0,0,70,89000.0,4288,2016,25.41
4288,0,1,0,55,72000.0,4289,2016,9.23
4289,0,1,0,71,44000.0,4290,2015,0.48
4290,1,0,0,65,84000.0,4291,2016,25.38
4291,0,1,0,26,33000.0,4292,2014,0.47000000000000003
4292,0,1,0,72,34000.0,4293,2015,2.3
4293,1,0,0,82,90000.0,4294,2016,24.03
4294,0,1,0,58,80000.0,4295,2018,18.91
4295,0,1,0,21,41000.0,4296,2017,13.72
4296,0,1,0,65,117000.0,4297,2016,32.16
4297,0,0,1,100,65404.9915682968,4298,2014,1.35
4298,0,1,0,25,39000.0,4299,2018,7.74
4299,0,1,0,26,60000.0,4300,2017,1.01
4300,1,0,0,58,94000.0,4301,2016,17.93
4301,1,0,0,51,75000.0,4302,2016,28.44
4302,1,0,0,69,71000.0,4303,2016,11.22
4303,1,0,0,54,103000.0,4304,2017,23.74
4304,0,1,0,65,65404.9915682968,4305,2018,0.68
4305,0,1,0,42,78000.0,4306,2017,25.61
4306,1,0,0,62,41000.0,4307,2018,8.79
4307,1,0,0,80,64000.0,4308,2018,2.2800000000000002
4308,1,0,0,75,67000.0,4309,2017,14.85
4309,0,1,0,26,49000.0,4310,2018,2.59
4310,0,1,0,73,72000.0,4311,2017,21.61
4311,0,1,0,33,72000.0,4312,2015,0.81
4312,0,1,0,28,37000.0,4313,2018,0.0
4313,0,1,0,54,65404.9915682968,4314,2015,2.85
4314,0,1,0,57,46000.0,4315,2015,1.08
4315,0,1,0,54,65000.0,4316,2015,19.49
4316,1,0,0,50,102000.0,4317,2017,26.58
4317,0,1,0,67,99000.0,4318,2017,33.44
4318,1,0,0,60,83000.0,4319,2018,24.93
4319,0,1,0,66,42000.0,4320,2016,1.49
4320,0,0,1,67,65404.9915682968,4321,2015,0.8
4321,0,1,0,70,74000.0,4322,2015,23.95
4322,0,0,1,71,65404.9915682968,4323,2018,0.2
4323,1,0,0,24,68000.0,4324,2017,9.44
4324,0,0,1,43,65404.9915682968,4325,2017,1.0
4325,1,0,0,65,65404.9915682968,4326,2017,0.25
4326,0,1,0,60,79000.0,4327,2016,20.56
4327,0,1,0,46,79000.0,4328,2018,18.28
4328,1,0,0,25,67000.0,4329,2018,6.42
4329,1,0,0,59,76000.0,4330,2016,32.4
4330,1,0,0,56,38000.0,4331,2017,0.58
4331,0,1,0,25,60000.0,4332,2018,6.49
4332,0,1,0,50,65404.9915682968,4333,2018,1.6600000000000001
4333,1,0,0,53,65000.0,4334,2017,13.66
4334,1,0,0,39,96000.0,4335,2016,19.72
4335,0,1,0,64,70000.0,4336,2015,4.88
4336,0,1,0,47,45000.0,4337,2014,2.22
4337,0,1,0,35,61000.0,4338,2016,21.84
4338,0,1,0,40,51000.0,4339,2017,14.72
4339,0,1,0,82,73000.0,4340,2017,4.68
4340,0,1,0,18,56000.0,4341,2017,1.69
4341,1,0,0,66,73000.0,4342,2017,21.1
4342,1,0,0,68,82000.0,4343,2018,21.88
4343,0,1,0,50,56000.0,4344,2015,6.47
4344,1,0,0,84,45000.0,4345,2017,0.75
4345,0,1,0,66,70000.0,4346,2018,21.7
4346,0,1,0,55,56000.0,4347,2016,1.25
4347,0,1,0,64,43000.0,4348,2018,3.9
4348,0,1,0,83,97000.0,4349,2017,40.09
4349,1,0,0,87,48000.0,4350,2018,3.66
4350,0,1,0,64,36000.0,4351,2017,2.66
4351,0,0,1,51,65404.9915682968,4352,2018,0.0
4352,1,0,0,23,70000.0,4353,2016,13.43
4353,0,1,0,24,39000.0,4354,2015,13.68
4354,0,1,0,58,109000.0,4355,2017,25.08
4355,0,1,0,76,65404.9915682968,4356,2017,0.37
4356,1,0,0,27,66000.0,4357,2016,14.93
4357,0,1,0,76,92000.0,4358,2018,25.39
4358,1,0,0,60,100000.0,4359,2016,41.77
4359,0,1,0,64,68000.0,4360,2015,14.78
4360,0,1,0,40,51000.0,4361,2018,12.26
4361,0,1,0,46,65404.9915682968,4362,2017,0.05
4362,0,1,0,25,34000.0,4363,2017,3.33
4363,0,1,0,74,57000.0,4364,2017,4.52
4364,1,0,0,56,59000.0,4365,2017,11.15
4365,0,1,0,58,39000.0,4366,2018,1.28
4366,0,1,0,76,52000.0,4367,2018,13.03
4367,0,1,0,46,68000.0,4368,2016,18.46
4368,1,0,0,25,36000.0,4369,2017,9.76
4369,0,1,0,64,62000.0,4370,2018,1.55
4370,0,1,0,20,37000.0,4371,2014,0.44
4371,0,1,0,58,57000.0,4372,2018,2.13
4372,0,1,0,60,40000.0,4373,2017,9.79
4373,1,0,0,49,77000.0,4374,2016,12.66
4374,0,1,0,62,42000.0,4375,2017,11.66
4375,1,0,0,39,31000.0,4376,2017,1.63
4376,0,1,0,51,54000.0,4377,2017,2.5300000000000002
4377,1,0,0,75,34000.0,4378,2017,6.43
4378,0,1,0,54,65404.9915682968,4379,2016,3.37
4379,0,1,0,69,57000.0,4380,2015,7.63
4380,0,1,0,41,53000.0,4381,2018,2.38
4381,1,0,0,52,67000.0,4382,2018,17.25
4382,1,0,0,53,105000.0,4383,2018,24.25
4383,0,1,0,31,45000.0,4384,2017,3.43
4384,1,0,0,58,115000.0,4385,2017,23.7
4385,0,1,0,24,32000.0,4386,2015,1.23
4386,1,0,0,48,85000.0,4387,2016,21.58
4387,1,0,0,64,65404.9915682968,4388,2015,0.05
4388,0,1,0,52,37000.0,4389,2017,1.6800000000000002
4389,0,1,0,37,48000.0,4390,2017,13.78
4390,1,0,0,36,31000.0,4391,2017,0.16
4391,0,1,0,67,106000.0,4392,2017,35.83
4392,1,0,0,53,67000.0,4393,2016,23.02
4393,1,0,0,99,85000.0,4394,2015,17.99
4394,1,0,0,50,115000.0,4395,2018,37.93
4395,1,0,0,58,100000.0,4396,2017,27.22
4396,0,1,0,66,53000.0,4397,2018,4.37
4397,0,1,0,65,65404.9915682968,4398,2017,0.0
4398,1,0,0,32,51000.0,4399,2017,11.78
4399,1,0,0,24,45000.0,4400,2017,6.14
4400,1,0,0,68,71000.0,4401,2013,4.25
4401,0,1,0,65,74000.0,4402,2017,1.81
4402,0,1,0,56,106000.0,4403,2016,21.02
4403,0,1,0,76,49000.0,4404,2018,4.35
4404,0,1,0,68,52000.0,4405,2015,19.96
4405,0,1,0,93,52000.0,4406,2017,13.25
4406,0,1,0,47,57000.0,4407,2017,11.21
4407,0,1,0,53,53000.0,4408,2017,11.73
4408,0,1,0,29,45000.0,4409,2018,1.46
4409,1,0,0,66,72000.0,4410,2018,18.12
4410,1,0,0,78,115000.0,4411,2016,30.32
4411,1,0,0,38,61000.0,4412,2017,0.0
4412,0,1,0,76,36000.0,4413,2017,14.68
4413,0,0,1,61,53000.0,4414,2017,0.73
4414,0,1,0,78,64000.0,4415,2017,0.65
4415,0,1,0,49,107000.0,4416,2016,35.44
4416,0,1,0,51,60000.0,4417,2015,31.1
4417,0,1,0,32,50000.0,4418,2015,1.98
4418,0,1,0,61,106000.0,4419,2018,20.57
4419,0,1,0,81,65404.9915682968,4420,2015,4.52
4420,0,1,0,47,65404.9915682968,4421,2017,0.48
4421,0,1,0,49,44000.0,4422,2017,7.92
4422,1,0,0,84,38000.0,4423,2017,0.45
4423,0,1,0,58,87000.0,4424,2018,26.11
4424,1,0,0,56,104000.0,4425,2016,35.83
4425,0,1,0,51,55000.0,4426,2018,2.91
4426,1,0,0,67,95000.0,4427,2018,35.6
4427,1,0,0,52,97000.0,4428,2013,16.31
4428,1,0,0,86,92000.0,4429,2017,13.62
4429,1,0,0,30,34000.0,4430,2016,1.07
4430,0,1,0,46,79000.0,4431,2018,0.0
4431,1,0,0,51,77000.0,4432,2016,15.11
4432,0,0,1,34,65404.9915682968,4433,2016,4.94
4433,0,1,0,57,42000.0,4434,2017,6.15
4434,1,0,0,66,65404.9915682968,4435,2018,3.19
4435,1,0,0,52,40000.0,4436,2017,4.24
4436,1,0,0,72,92000.0,4437,2016,31.52
4437,0,1,0,62,46000.0,4438,2017,2.55
4438,0,1,0,62,89000.0,4439,2017,28.12
4439,1,0,0,50,65404.9915682968,4440,2018,0.28
4440,1,0,0,91,71000.0,4441,2014,17.85
